"Level";"Name";"Type";"Cast Time";"Range";"Components";"Duration";"Description";"Source"
"0";"Mage Hand";"Conjuration cantrip";"1 action";"30 feet";"V, S";"1 minute";"A spectral, floating hand appears at a point you choose within range. The hand lasts for the duration or until you dismiss it as an action. The hand vanishes if it is ever more than 30 feet away from you or if you cast this spell again.<br> You can use your action to control the hand. You can use the hand to manipulate an object, open an unlocked door or container, stow or retrieve an item from an open container, or pour the contents out of a vial. You can move the hand up to 30 feet each time you use it.<br> The hand can't attack, activate magical items, or carry more than 10 pounds. ";"Artificer"
"0";"Magic Stone";"Transmutation cantrip";"1 bonus action";"Touch";"V, S";"1 minute";"You touch one to three pebbles and imbue them with magic. You or someone else can make a ranged spell attack with one of the pebbles by throwing it or hurling it with a sling. lf thrown, a pebble has a range of 60 feet. If someone else attacks with a pebble, that attacker adds your spellcasting ability modifier, not the attacker's, to the attack roll. On a hit, the target takes bludgeoning damage equal to 1d6 +your spellcasting ability modifier. Whether the attack hits or misses, the spell then ends on the stone.<br> If you cast this spell again, the spell ends on any pebbles still affected by your previous casting.";"Artificer"
"0";"Mending";"Transmutation cantrip";"1 minute";"Touch";"V, S, M";"Instantaneous";"(two lodestones)This spell repairs a single break or tear in an object you touch, such as broken chain link, two halves of a broken key, a torn clack, or a leaking wineskin. As long as the break or tear is no larger than 1 foot in any dimension, you mend it, leaving no trace of the former damage.<br> This spell can physically repair a magic item or construct, but the spell can't restore magic to such an object. ";"Artificer"
"0";"Message";"Transmutation cantrip";"1 action";"120 feet";"V, S, M";"1 round";"(a short piece of copper wire)You point your finger toward a creature within range and whisper a message. The target (and only the target) hears the message and can reply in a whisper that only you can hear.<br> You can cast this spell through solid objects if you are familiar with the target and know it is beyond the barrier. Magical silence, 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood blocks the spell. The spell doesn't have to follow a straight line and can travel freely around corners or through openings. ";"Artificer"
"0";"Poison Spray";"Conjuration cantrip";"1 action";"10 feet";"V, S";"Instantaneous";"You extend your hand toward a creature you can see within range and project a puff of noxious gas from your palm. The creature must succeed on a Constitution saving throw or take 1d12 poison damage.<br> This spell's damage increases by 1d12 when you reach 5th level (2d12), 11th level (3d12), and 17 level (4d12). ";"Artificer"
"0";"Prestidigitation";"Transmutation cantrip";"1 action";"10 feet";"V, S";"Up to 1 hour";"This spell is a minor magical trick that novice spellcasters use for practice. You create one of the following magical effects within range.<br> • You create an instantaneous, harmless sensory effect, such as a shower of sparks, a puff of wind, faint musical notes, or an odd odor.<br> • You instantaneously light or snuff out a candle, a torch, or a small campfire.<br> • You instantaneously clean or soil an object no larger than 1 cubic foot.<br> • You chill, warm, or flavor up to 1 cubic foot of nonliving material for 1 hour.<br> • You make a color, a small mark, or a symbol appear on an object or a surface for 1 hour.<br> • You create a nonmagical trinket or an illusory image that can fit in your hand and that lasts until the end of your next turn.<br> If you cast this spell multiple times, you can have up to three of its non-instantaneous effects active at a time, and you can dismiss such an effect as an action. ";"Artificer"
"0";"Ray of Frost";"Evocation cantrip";"1 action";"60 feet";"V, S";"Instantaneous";"A frigid beam of blue-white light streaks toward a creature within range. Make a ranged spell attack against the target. On a hit, it takes 1d8 cold damage, and its speed is reduced by 10 feet until the start of your next turn.<br> The spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8). ";"Artificer"
"0";"Resistance";"Abjuration cantrip";"1 action";"Touch";"V, S, M";"Concentration, up to 1 minute";"(a miniature cloak)You touch one willing creature. Once before the spell ends, the target can roll a d4 and add the number rolled to one saving throw of its choice. It can roll the die before or after the saving throw. The spell then ends.";"Artificer"
"0";"Shocking Grasp";"Evocation cantrip";"1 action";"Touch";"V, S";"Instantaneous";"Lightning springs from your hand to deliver a shock to a creature you try to touch. Make a melee spell attack against the target. You have advantage on the attack roll if the target is wearing armor made of metal. On a hit, the target takes 1d8 lightning damage, and it can't take reactions until the start of its next turn.<br> The spell's damage increases by 1d8 when you reach 5th level (2d8), 11th level (3d8), and 17th level (4d8). ";"Artificer"
"0";"Spare the Dying";"Necromancy cantrip";"1 action";"Touch";"V, S";"Instantaneous";"You touch a living creature that has 0 hit points. The creature becomes stable. This spell has no effect on undead or constructs.";"Artificer"
"0";"Sword Burst";"Conjuration cantrip";"1 action";"5 feet";"V";"Instantaneous";"You create a momentary circle of spectral blades that sweep around you. Each creature within range, other than you, must succeed on a Dexterity saving throw or take 1d6 force damage.<br> The spell's damage increases by 1d6 when you reach 5th level (2d6), 11th level (3d6), and 17th level (4d6).";"Artificer (TCE)"
"0";"Thorn Whip";"Transmutation cantrip";"1 action";"30 feet";"V, S, M";"Instantaneous";"(the stem of a plant with thorns)You create a long, vine-like whip covered in thorns that lashes out at your command toward a creature in range. Make a melee spell attack against the target. If the attack hits, the creature takes 1d6 piercing damage, and if the creature is Large or smaller, you pull the creature up to 10 feet closer to you.<br> This spell's damage increases by 1d6 when you reach 5th level (2d6), 11th level (3d6), and 17th level (4d6). ";"Artificer"
"0";"Thunderclap";"Evocation cantrip";"1 action";"5 feet";"S";"Instantaneous";"You create a burst of thunderous sound that can be heard up to 100 feet away. Each creature within range, other than you, must make a Constitution saving throw or take 1d6 thunder damage.<br> The spell's damage increases by 1d6 when you reach 5th level (2d6), 11th level (3d6), and 17th level (4d6).";"Artificer"
"1";"Absorb Elements";"1st level Abjuration";"1 reaction, which you take when you take acid, cold, fire, lightning, or thunder damage";"Self";"S";"1 round";"The spell captures some of the incoming energy, lessening its effect on you and storing it for your next melee attack. You have resistance to the triggering damage type until the start of your next turn. Also, the first time you hit with a melee attack on your next turn, the target takes an extra 1d6 damage of the triggering type, and the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the extra damage increases by 1d6 for each slot level above 1st.";"Artificer"
"1";"Alarm (ritual)";"1st level Abjuration";"1 minute";"30 feet";"V, S, M";"8 hours";"(a tiny bell and a piece of fine silver wire)You set an alarm against unwanted intrusion. Choose a door, a window, or an area within range that is no larger than a 20-foot cube. Until the spell ends, an alarm alerts you whenever a tiny or larger creature touches or enters the warded area. When you cast the spell, you can designate creatures that won't set off the alarm. You also choose whether the alarm is mental or audible.<br> A mental alarm alerts you with a ping in your mind if you are within 1 mile of the warded area. This ping awakens you if you are sleeping.<br> An audible alarm produces the sound of a hand bell for 10 seconds within 60 feet. ";"Artificer"
"1";"Catapult";"1st level Transmutation";"1 action";"60 feet";"S";"Instantaneous";"Choose one object weighing 1 to 5 pounds within range that isn't being worn or carried. The object flies in a straight line up to 90 feet in a direction you choose before falling to the ground, stopping early if it impacts against a solid surface. If the object would strike a creature, that creature must make a Dexterity saving throw. On a failed save, the object strikes the target and stops moving. When the object strikes something, the object and what it strikes each take 3d8 bludgeoning damage.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the maximum weight of objects that you can target with this spell increases by 5 pounds, and the damage increases by 1d8, for each slot level above 1st.";"Artificer"
"1";"Cure Wounds";"1st level Evocation";"1 action";"Touch";"V, S";"Instantaneous";"A creature you touch regains a number of hit points equal to 1d8 + your spellcasting ability modifier. This spell has no effect on undead or constructs.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the healing increases by 1d8 for each slot level above 1st. ";"Artificer"
"1";"Detect Magic (ritual)";"1st level Divination";"1 action";"Self";"V, S";"Concentration, up to 10 minutes";"For the duration, you sense the presence of magic within 30 feet of you. If you sense magic in this way, you can use your action to see a faint aura around any visible creature or object in the area that bears magic, and you learn its school of magic, if any.<br> The spell can penetrate most barriers, but is blocked by 1 foot of stone, 1 inch of common metal, a thin sheet of lead, or 3 feet of wood or dirt. ";"Artificer"
"1";"Disguise Self";"1st level Illusion";"1 action";"Self";"V, S";"1 hour";"You make yourself, including your clothing, armor, weapons, and other belongings on your person, look different until the spell ends or until you use your action to dismiss it. You can seem 1 foot shorter or taller and can appear thin, fat, or in between. You can't change your body type, so you must adopt a form that has the same basic arrangement of limbs. Otherwise, the extent of the illusion is up to you.<br> The changes wrought by this spell fail to hold up to physical inspection. For example, if you use this spell to add a hat to your outfit, objects pass through the hat, and anyone who touches it would feel nothing or would feel your head and hair. If you use this spell to appear thinner than you are, the hand of someone who reaches out to touch you would bump into you while it was seemingly still in midair.<br> To discern that you are disguised, a creature can use its action to inspect your appearance and must succeed on an Intelligence (Investigation) check against your spell save DC. ";"Artificer"
"1";"Expeditious Retreat";"1st level Transmutation";"1 bonus action";"Self";"V, S";"Concentration, up to 10 minutes";"This spell allows you to move at an incredible pace. When you cast this spell, and then as a bonus action on each of your turns until the spell ends, you can take the Dash action.";"Artificer"
"1";"Faerie Fire";"1st level Evocation";"1 action";"60 feet";"V";"Concentration, up to 1 minute";"Each object in a 20-foot cube within range is outlined in blue, green, or violet light (your choice). Any creature in the area when the spell is cast is also outlined in light if it fails a Dexterity saving throw. For the duration, objects and affected creatures shed dim light in a 10-foot radius.<br> Any attack roll against an affected creature or object has advantage if the attacker can see it, and the affected creature or object can't benefit from being invisible. ";"Artificer"
"1";"False Life";"1st level Necromancy";"1 action";"Self";"V, S, M";"1 hour";"(a small amount of alcohol or distilled spirits)Bolstering yourself with a necromantic facsimile of life, you gain 1d4+4 temporary hit points for the duration.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, you gain 5 additional temporary hit points for each slot level above 1st. ";"Artificer"
"1";"Feather Fall";"1st level Transmutation";"1 reaction";"60 feet";"V, M";"1 minute";"(a white feather or the heart of a hen)Reaction - When you or a creature within 60 feet of you falls Choose up to five falling creatures within range. A falling creature's rate of descent slows to 60 feet per round until the spell ends. If the creature lands before the spell ends, it takes no falling damage and can land on its feet, and the spell ends for that creature.";"Artificer"
"1";"Grease";"1st level Conjuration";"1 action";"60 feet";"V, S, M";"1 minute";"(a bit of pork rind or butter)Slick grease covers the ground in a 10-foot square centered on a point within range and turns it into difficult terrain for the duration.<br> When the grease appears, each creature standing in its area must succeed on a Dexterity saving throw or fall prone. A creature that enters the area or ends its turn there must also succeed on a Dexterity saving throw or fall prone. ";"Artificer"
"1";"Identify (ritual)";"1st level Divination";"1 minute";"Touch";"V, S, M";"Instantaneous";"(a pearl worth at least 100 gp and an owl feather)You choose one object that you must touch throughout the casting of the spell. If it is a magic item or some other magic-imbued object, you learn its properties and how to use them, whether it requires attunement to use, and how many charges it has, if any. You learn whether any spells are affecting the item and what they are. If the item was created by a spell, you learn which spell created it.<br> If you instead touch a creature throughout the casting, you learn what spells, if any, are currently affecting it. ";"Artificer"
"1";"Jump";"1st level Transmutation";"1 action";"Touch";"V, S, M";"1 minute";"(a grasshopper's hind leg)You touch a creature. The creature's jump distance is tripled until the spell ends.";"Artificer"
"1";"Longstrider";"1st level Transmutation";"1 action";"Touch";"V, S, M";"1 hour";"(a pinch of dirt)You touch a creature. The target's speed increases by 10 feet until the spell ends.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, you can target one additional creature for each slot level above 1st. ";"Artificer"
"1";"Purify Food and Drink (ritual)";"1st level Transmutation";"1 action";"10 feet";"V, S";"Instantaneous";"All nonmagical food and drink within a 5-foot-radius sphere centered on a point of your choice within range is purified and rendered free of poison and disease.";"Artificer"
"1";"Sanctuary";"1st level Abjuration";"1 bonus action";"30 feet";"V, S, M";"1 minute";"(a small silver mirror)You ward a creature within range against attack. Until the spell ends, any creature who targets the warded creature with an attack or a harmful spell must first make a Wisdom saving throw. On a failed save, the creature must choose a new target or lose the attack or spell. This spell doesn't protect the warded creature from area effects, such as the explosion of a fireball.<br> If the warded creature makes an attack or casts a spell that affects an enemy creature, this spell ends. ";"Artificer"
"1";"Snare";"1st level Abjuration";"1 minute";"Touch";"S, M";"8 hours";"(25 feet of rope, which the spell consumes)As you cast this spell, you use the rope to create a circle with a 5-foot radius on the ground or the floor. When you finish casting, the rope disappears and the circle becomes a magic trap.<br> This trap is nearly invisible, requiring a successful Intelligence (Investigation) check against your spell save DC to be discerned.<br> The trap triggers when a Small, Medium, or Large creature moves onto the ground or the floor in the spell's radius. That creature must succeed on a Dexterity saving throw or be magically hoisted into the air, leaving it hanging upside down 3 feet above the ground or the floor. The creature is restrained there until the spell ends.<br> A restrained creature can make a Dexterity saving throw at the end of each of its turns, ending the effect on itself on a success. Alternatively, the creature or someone else who can reach it can use an action to make an Intelligence (Arcana) check against your spell save DC. On a success, the restrained effect ends.<br> After the trap is triggered, the spell ends when no creature is restrained by it.";"Artificer"
"1";"Tasha's Caustic Brew";"1st-level evocation";"1 action";"Self (30-foot line)";"V, S, M";"Concentration, up to 1 minute";"(a bit of rotten food)A stream of acid emanates from you in a line 30 feet long and 5 feet wide in a direction you choose. Each creature in the line must succeed on a Dexterity saving throw or be covered in acid for the spell's duration or until a creature uses its action to scrape or wash the acid off itself or another creature. A creature covered in the acid takes 2d4 acid damage at start of each of its turns.<br><b>At Higher Levels</b>: When you cast this spell using a spell slot 2nd level or higher, the damage increases by 2d4 for each slot level above 1st.";"Artificer (TCE)"
"1";"Healing Word";"1st level Evocation";"1 bonus action";"60 feet";"V";"Instantaneous";"A creature of your choice that you can see within range regains hit points equal to 1d4 + your spellcasting ability modifier. This spell has no effect on undead or constructs.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the healing increases by 1d4 for each slot level above 1st. ";"Artificer (Alchemist)"
"1";"Ray of Sickness";"1st level Necromancy";"1 action";"60 feet";"V, S";"Instantaneous";"A ray of sickening greenish energy lashes out toward a creature within range. Make a ranged spell attack against the target. On a hit, the target takes 2d8 poison damage and must make a Constitution saving throw. On a failed save, it is also poisoned until the end of your next turn.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st. ";"Artificer (Alchemist)"
"1";"Magic Missile";"1st level Evocation";"1 action";"120 feet";"V, S";"Instantaneous";"You create three glowing darts of magical force. Each dart hits a creature of your choice that you can see within range. A dart deals 1d4+1 force damage to its target. The darts all strike simultaneously and you can direct them to hit one creature or several.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the spell creates one more dart for each slot above 1st. ";"Artificer (Armorer)"
"1";"Thunderwave";"1st level Evocation";"1 action";"Self (15-foot cube)";"V, S";"Instantaneous";"A wave of thunderous force sweeps out from you. Each creature in a 15-foot cube originating from you must make a Constitution saving throw. On a failed save, a creature takes 2d8 thunder damage and is pushed 10 feet away from you. On a successful save, the creature takes half as much damage and isn't pushed.<br> In addition, unsecured objects that are completely within the area of effect are automatically pushed 10 feet away from you by the spell's effect, and the spell emits a thunderous boom audible out to 300 feet.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st. ";"Artificer (Armorer)"
"1";"Shield";"1st level Abjuration";"1 reaction";"Self";"V, S";"1 round";"An invisible barrier of magical force appears and protects you. Until the start of your next turn, you have a +5 bonus to AC, including against the triggering attack, and you take no damage from <i>magic missile</i>.";"Artificer (Artillerist)"
"1";"Thunderwave";"1st level Evocation";"1 action";"Self (15-foot cube)";"V, S";"Instantaneous";"A wave of thunderous force sweeps out from you. Each creature in a 15-foot cube originating from you must make a Constitution saving throw. On a failed save, a creature takes 2d8 thunder damage and is pushed 10 feet away from you. On a successful save, the creature takes half as much damage and isn't pushed.<br> In addition, unsecured objects that are completely within the area of effect are automatically pushed 10 feet away from you by the spell's effect, and the spell emits a thunderous boom audible out to 300 feet.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, the damage increases by 1d8 for each slot level above 1st. ";"Artificer (Artillerist)"
"1";"Heroism";"1st level Enchantment ";"1 action";"Touch";"V, S";"Concentration, up to 1 minute";"A willing creature you touch is imbued with bravery. Until the spell ends, the creature is immune to being frightened and gains temporary hit points equal to your spellcasting ability modifier at the start of each of its turns. When the spell ends, the target loses any remaining temporary hit points from this spell.<br><br><b>At Higher Levels</b>: When you cast this spell using a spell slot of 2nd level or higher, you can target 1 additional creature for each slot level above 1st. ";"Artificer (Battle Smith)"
"1";"Shield";"1st level Abjuration";"1 reaction";"Self";"V, S";"1 round";"An invisible barrier of magical force appears and protects you. Until the start of your next turn, you have a +5 bonus to AC, including against the triggering attack, and you take no damage from <i>magic missile</i>.";"Artificer (Battle Smith)"
"2";"Aid";"2nd level Abjuration";"1 action";"30 feet";"V, S, M";"8 hours";"(a tiny strip of white cloth)Your spell bolsters your allies with toughness and resolve. Choose up to three creatures within range. Each target's hit point maximum and current hit points increase by 5 for the duration.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, a target's hit points increase by an additional 5 for each slot level above 2nd. ";"Artificer"
"2";"Alter Self";"2nd level Transmutation";"1 action";"Self";"V, S";"Concentration, up to 1 hour";"You assume a different form. When you cast the spell, choose one of the following options, the effects of which last for the duration of the spell. While the spell lasts, you can end one option as an action to gain the benefits of a different one.<br> <b>Aquatic Adaptation</b>: You adapt your body to an aquatic environment, sprouting gills, and growing webbing between your fingers. You can breathe underwater and gain a swimming speed equal to your walking speed.<br> <b>Change Appearance</b>: You transform your appearance. You decide what you look like, including your height, weight, facial features, sound of your voice, hair length, coloration, and distinguishing characteristics, if any. You can make yourself appear as a member of another race, though none of your statistics change. You also don't appear as a creature of a different size than you, and your basic shape stays the same, if you're bipedal, you can't use this spell to become quadrupedal, for instance. At any time for the duration of the spell, you can use your action to change your appearance in this way again.<br> <b>Natural Weapons</b>: You grow claws, fangs, spines, horns, or a different natural weapon of your choice. Your unarmed strikes deal 1d6 bludgeoning, piercing, or slashing damage, as appropriate to the natural weapon you chose, and you are proficient with you unarmed strikes. Finally, the natural weapon is magic and you have a +1 bonus to the attack and damage rolls you make using it. ";"Artificer"
"2";"Arcane Lock";"2nd level Abjuration";"1 action";"Touch";"V, S, M";"Until dispelled";"(gold dust worth at least 25 gp, which the spell consumes)You touch a closed door, window, gate, chest, or other entryway, and it becomes locked for the duration. You and the creatures you designate when you cast this spell can open the object normally. You can also set a password that, when spoken within 5 feet of the object, suppresses this spell for 1 minute. Otherwise, it is impassable until it is broken or the spell is dispelled or suppressed. Casting <i>knock</i> on the object suppresses <i>arcane lock</i> for 10 minutes.<br> While affected by this spell, the object is more difficult to break or force open. The DC to break it or pick any locks on it increases by 10. ";"Artificer"
"2";"Blur";"2nd level Illusion";"1 action";"Self";"V";"Concentration, up to 1 minute";"Your body becomes blurred, shifting and wavering to all who can see you. For the duration, any creature has disadvantage on attack rolls against you. An attacker is immune to this effect if it doesn't rely on sight, as with blindsight, or can see through illusions, as with truesight.";"Artificer"
"2";"Continual Flame";"2nd level Evocation";"1 action";"Touch";"V, S, M";"Until dispelled";"(ruby dust worth 50 gp, which the spell consumes)A flame, equivalent in brightness to a torch, springs forth from an object that you touch. The effect looks like a regular flame, but it creates no heat and doesn't use oxygen. A <i>continual flame</i> can be covered or hidden but not smothered or quenched.";"Artificer"
"2";"Darkvision";"2nd level Transmutation";"1 action";"Touch";"V, S, M";"8 hours";"(either a pinch of dried carrot or an agate)You touch a willing creature to grant it the ability to see in the dark. For the duration, that creature has darkvision out to a range of 60 feet.";"Artificer"
"2";"Enhance Ability";"2nd level Transmutation";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(fur or a feather from a beast)You touch a creature and bestow upon it a magical enhancement. Choose one of the following effects - the target gains the effect until the spell ends.<br> <b>Bear's Endurance</b>: The target has advantage on Constitution checks. It also gains 2d6 temporary hit points, which are lost when the spell ends.<br> <b>Bull's Strength</b>: The target has advantage on Strength checks, and his or her carrying capacity doubles.<br> <b>Cat's Grace</b>: The target has advantage on Dexterity checks. It also doesn't take damage from falling 20 feet or less if it isn't incapacitated.<br> <b>Eagle's Splendor</b>: The target has advantage on Charisma checks.<br> <b>Fox's Cunning</b>: The target has advantage on Intelligence checks.<br> <b>Owl's Wisdom</b>: The target has advantage on Wisdom checks.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, you can target one additional creature for each slot level above 2nd.";"Artificer"
"2";"Enlarge/Reduce";"2nd level Transmutation";"1 action";"30 feet";"V, S, M";"Concentration, up to 1 minute";"(a pinch of powdered iron)You cause a creature or an object you can see within range to grow larger or smaller for the duration. Choose either a creature or an object that is neither worn nor carried. If the target is unwilling, it can make a Constitution saving throw. On a success, the spell has no effect.<br> If the target is a creature, everything it is wearing and carrying changes size with it. Any item dropped by an affected creature returns to normal size at once.<br> <b>Enlarge</b>. The target's size doubles in all dimensions, and its weight is multiplied by eight. This growth increases its size by one category - from Medium to Large, for example. If there isn't enough room for the target to double its size, the creature or object attains the maximum possible size in the space available. Until the spell ends, the target also has advantage on Strength checks and Strength saving throws. The target's weapons also grow to match its new size. While these weapons are enlarged, the target's attack with them deal 1d4 extra damage.<br> <b>Reduce</b>. The target's size is halved in all dimensions, and its weight is reduced to one-eighth of normal. This reduction decreases its size by one category - from Medium to Small, for example. Until the spell ends, the target also has disadvantage on Strength checks and Strength saving throws. The target's weapons also shrink to match its new size. While these weapons are reduced, the target's attacks with them deal 1d4 less damage (this can't reduce the damage below 1). ";"Artificer"
"2";"Heat Metal";"2nd level Transmutation";"1 action";"60 feet";"V, S, M";"Concentration, up to 1 minute";"(a piece of iron and a flame)Choose a manufactured metal object, such as a metal weapon or a suit of heavy or medium metal armor, that you can see within range. You cause the object to glow red-hot. Any creature in physical contact with the object takes 2d8 fire damage when you cast the spell. Until the spell ends, you can use a bonus action on each of your subsequent turns to cause this damage again.<br> If a creature is holding or wearing the object and takes the damage from it, the creature must succeed on a Constitution saving throw or drop the object if it can. If it doesn't drop the object, it has disadvantage on attack rolls and ability checks until the start of your next turn.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, the damage increases by 1d8 for each slot above 2nd. ";"Artificer"
"2";"Invisibility";"2nd level Illusion";"1 action";"Touch";"V, S, M";"Concentration, up to 1 hour";"(an eyelash encased in gum arabic)A creature you touch becomes invisible until the spell ends. Anything the target is wearing or carrying is invisible as long as it is on the target's person. The spell ends for a target that attacks or casts a spell.<br> <b>At Higher Levels</b>: When you cast this spell using a spell slot of 3rd level or higher, you can target one additional creature for each slot level above 2nd. ";"Artificer"
"2";"Lesser Restoration";"2nd level Abjuration";"1 action";"Touch";"V, S";"Instantaneous";"You touch a creature and can end either one disease or one condition afflicting it. The condition can be blinded, deafened, paralyzed, or poisoned.";"Artificer"
"2";"Levitate";"2nd level Transmutation";"1 action";"60 feet";"V, S, M";"Concentration, up to 10 minutes";"(either a small leather loop or a piece of golden wire bent into a cup shape with a long shank on one end)One creature or object of your choice that you can see within range rises vertically, up to 20 feet, and remains suspended there for the duration. The spell can levitate a target that weighs up to 500 pounds. An unwilling creature that succeeds on a Constitution saving throw is unaffected.<br> The target can move only by pushing or pulling against a fixed object or surface within reach (such as a wall or a ceiling), which allows it to move as if it were climbing. You can change the target's altitude by up to 20 feet in either direction on your turn. If you are the target, you can move up or down as part of your move. Otherwise, you can use your action to move the target, which must remain within the spell's range.<br> When the spell ends, the target floats gently to the ground if it is still aloft. ";"Artificer"
